2024-09-04,02:22,144399,1,5,2.2,2.2,39,1
2024-09-04,02:22,144399,2,5,2.2,4.84,39,1
2024-09-04,02:23,144399,3,2,1.2,5.8,41,1
2024-09-04,02:23,144399,4,2,1.2,6.96,42,1
2024-09-04,02:23,144399,5,0,0,6.96,41,1
2024-09-04,02:23,144401,0,1,0.5,0.5,40,1
2024-09-04,02:23,144401,1,99,1,0.5,41,1
2024-09-04,02:23,144401,2,3,1.6,0.8,41,1
2024-09-04,02:23,144401,3,1,0.5,0.4,42,1
2024-09-04,02:24,144401,4,1,0.5,0.2,43,1
2024-09-04,02:24,144401,5,0,0,0.2,39,1
2024-09-04,02:24,144402,0,1,0.5,0.5,37,1
2024-09-04,02:24,144402,1,0,0,0.5,38,1
2024-09-04,02:24,144403,0,1,0.5,0.5,36,1
2024-09-04,02:24,144403,1,0,0,0.5,34,1
2024-09-04,02:25,144407,0,1,0.5,0.5,35,1
2024-09-04,02:25,144407,1,5,2.2,1.1,40,1
2024-09-04,02:25,144407,2,0,0,1.1,40,1
2024-09-04,02:25,144413,0,6,2.4,2.4,39,1
2024-09-04,02:25,144413,1,5,2.2,5.28,38,1
2024-09-04,02:25,144413,2,5,2.2,11.61,40,1
2024-09-04,02:26,144413,3,2,1.2,13.93,41,1
2024-09-04,02:26,144413,4,0,0,13.93,42,1
2024-09-04,02:26,144418,0,99,1,1,41,1
2024-09-04,02:26,144418,1,4,2,2,40,1
2024-09-04,02:26,144418,2,6,2.4,4.8,41,1
2024-09-04,02:26,144418,3,0,0,4.8,43,1
2024-09-04,02:26,144419,0,0,0,0,42,1
2024-09-04,02:27,144421,0,1,0.5,0.5,42,1
2024-09-04,02:27,144421,1,1,0.5,0.25,41,1
2024-09-04,02:27,144421,2,1,0.5,0.12,40,1
2024-09-04,02:27,144421,3,2,1.2,0.15,40,1
2024-09-04,02:27,144421,4,1,0.5,0.07,39,1
2024-09-04,02:27,144421,5,5,2.2,0.16,41,1
2024-09-04,02:28,144421,6,1,0.5,0.08,42,1
2024-09-04,02:28,144421,7,2,1.2,0.09,41,1
2024-09-04,02:28,144421,8,7,3,0.29,37,1
2024-09-04,02:28,144421,9,0,0,0.29,39,1
2024-09-04,02:28,144424,0,1,0.5,0.5,39,1
2024-09-04,02:28,144424,1,1,0.5,0.25,38,1
2024-09-04,02:28,144424,2,4,2,0.5,39,1
2024-09-04,02:29,144424,3,0,0,0.5,40,1
2024-09-04,02:29,144429,0,6,2.4,2.4,41,1
2024-09-04,02:29,144429,1,2,1.2,2.88,36,1
2024-09-04,02:29,144429,2,5,2.2,6.33,37,1
2024-09-04,02:29,144429,3,1,0.5,3.16,39,1
2024-09-04,02:29,144429,4,1,0.5,1.58,42,1
2024-09-04,02:29,144429,5,0,0,1.58,41,1
2024-09-04,02:30,144433,0,3,1.6,1.6,41,1
2024-09-04,02:30,144433,1,1,0.5,0.8,45,1
2024-09-04,02:30,144433,2,1,0.5,0.4,45,1
2024-09-04,02:30,144433,3,1,0.5,0.2,46,1
2024-09-04,02:30,144433,4,6,2.4,0.48,46,1
2024-09-04,02:30,144433,5,1,0.5,0.24,47,1
2024-09-04,02:31,144433,6,99,1,0.24,46,1
2024-09-04,02:31,144433,7,2,1.2,0.28,43,1
2024-09-04,02:31,144433,8,99,1,0.28,50,1
2024-09-04,02:31,144433,9,3,1.6,0.46,46,1
2024-09-04,02:31,144433,10,1,0.5,0.23,47,1
2024-09-04,02:31,144433,11,0,0,0.23,47,1
2024-09-04,02:31,144434,0,6,2.4,2.4,38,1
2024-09-04,02:32,144434,1,0,0,2.4,41,1
2024-09-04,02:32,144442,0,7,3,3,42,1
2024-09-04,02:32,144442,1,3,1.6,4.8,41,1
2024-09-04,02:32,144442,2,1,0.5,2.4,40,1
2024-09-04,02:32,144442,3,1,0.5,1.2,39,1
2024-09-04,02:32,144442,4,3,1.6,1.92,40,1
2024-09-04,02:33,144442,5,0,0,1.92,40,1
2024-09-04,02:33,144445,0,1,0.5,0.5,41,1
2024-09-04,02:33,144445,1,7,3,1.5,40,1
2024-09-04,02:33,144445,2,3,1.6,2.4,38,1
2024-09-04,02:33,144445,3,1,0.5,1.2,36,1
2024-09-04,02:33,144445,4,3,1.6,1.92,33,1
2024-09-04,02:33,144445,5,5,2.2,4.22,34,1
2024-09-04,02:34,144445,6,1,0.5,2.11,35,1
2024-09-04,02:34,144445,7,1,0.5,1.05,35,1
2024-09-04,02:34,144445,8,4,2,2.11,37,1
2024-09-04,02:34,144445,9,99,1,2.11,39,1
2024-09-04,02:34,144445,10,2,1.2,2.53,41,1
2024-09-04,02:34,144445,11,4,2,5.06,43,1
2024-09-04,02:35,144445,12,7,3,15.2,45,1
2024-09-04,02:35,144445,13,0,0,15.2,44,1
2024-09-04,02:35,144450,0,6,2.4,2.4,45,1
2024-09-04,02:35,144450,1,6,2.4,5.76,43,1
2024-09-04,02:35,144450,2,5,2.2,12.67,43,1
2024-09-04,02:35,144450,3,1,0.5,6.33,42,1
2024-09-04,02:35,144450,4,1,0.5,3.16,42,1
2024-09-04,02:36,144450,5,1,0.5,1.58,44,1
2024-09-04,02:36,144450,6,5,2.2,3.48,44,1
2024-09-04,02:36,144450,7,2,1.2,4.18,46,1
2024-09-04,02:36,144450,8,6,2.4,10.03,44,1
2024-09-04,02:36,144450,9,1,0.5,5.01,46,1
2024-09-04,02:36,144450,10,4,2,10.03,45,1
2024-09-04,02:36,144450,11,4,2,20.07,42,1
2024-09-04,02:37,144450,12,99,1,20.07,50,1
2024-09-04,02:37,144450,13,1,0.5,10.03,50,1
2024-09-04,02:37,144450,14,1,0.5,5.01,50,2
2024-09-04,02:37,144450,15,2,1.2,6.02,48,2
2024-09-04,02:37,144450,16,99,1,6.02,47,3
2024-09-04,02:37,144450,17,1,0.5,3.01,45,3
2024-09-04,02:38,144450,18,0,0,3.01,46,3
2024-09-04,02:38,144460,0,4,2,2,47,2
2024-09-04,02:38,144460,1,3,1.6,3.2,46,1
2024-09-04,02:38,144460,2,1,0.5,1.6,48,2
2024-09-04,02:38,144460,3,4,2,3.2,48,2
2024-09-04,02:38,144460,4,3,1.6,5.12,49,2
2024-09-04,02:38,144460,5,1,0.5,2.56,47,2
2024-09-04,02:39,144460,6,0,0,2.56,50,2
2024-09-04,02:39,144461,0,1,0.5,0.5,49,2
2024-09-04,02:39,144461,1,9,5,2.5,47,2
2024-09-04,02:39,144461,2,5,2.2,5.5,44,2
2024-09-04,02:39,144461,3,1,0.5,2.75,42,2
2024-09-04,02:39,144461,4,1,0.5,1.37,42,2
2024-09-04,02:40,144461,5,0,0,1.37,42,2
2024-09-04,02:40,144466,0,5,2.2,2.2,41,2
2024-09-04,02:40,144466,1,1,0.5,1.1,42,3
2024-09-04,02:40,144466,2,1,0.5,0.55,42,2
2024-09-05,09:43,146569,0,0,0,0,17,0
2024-09-05,09:43,146571,0,3,1.6,1.6,17,1
2024-09-05,09:44,146571,1,0,0,1.6,17,1
2024-09-05,09:44,146572,0,5,2.2,2.2,17,1
2024-09-05,09:44,146572,1,3,1.6,3.52,22,1
2024-09-05,09:44,146572,2,3,1.6,5.63,23,1
2024-09-05,09:44,146572,3,1,0.5,2.81,21,1
2024-09-05,09:44,146572,4,2,1.2,3.37,20,1
2024-09-05,09:44,146572,5,0,0,3.37,19,1
2024-09-05,09:45,146574,0,99,1,1,19,1
2024-09-05,09:45,146574,1,0,0,1,19,1
2024-09-05,09:45,146576,0,1,0.5,0.5,17,1
2024-09-05,09:45,146576,1,0,0,0.5,18,1
2024-09-05,09:45,146577,0,1,0.5,0.5,18,1
2024-09-05,09:45,146577,1,4,2,1,17,1
2024-09-05,09:46,146577,2,1,0.5,0.5,18,1
2024-09-05,09:46,146577,3,1,0.5,0.25,18,1
2024-09-05,09:46,146577,4,5,2.2,0.55,18,1
2024-09-05,09:46,146577,5,1,0.5,0.27,17,1
2024-09-05,09:46,146577,6,99,1,0.27,16,1
2024-09-05,09:46,146577,7,6,2.4,0.66,16,1
2024-09-05,09:46,146577,8,1,0.5,0.33,16,1
2024-09-05,09:47,146577,9,5,2.2,0.72,16,1
2024-09-05,09:47,146577,10,1,0.5,0.36,19,1
2024-09-05,09:47,146577,11,0,0,0.36,21,1
2024-09-05,09:47,146578,0,2,1.2,1.2,22,1
2024-09-05,09:47,146578,1,6,2.4,2.88,24,1
2024-09-05,09:47,146578,2,0,0,2.88,23,1
2024-09-05,09:48,146582,0,4,2,2,23,1
2024-09-05,09:48,146582,1,1,0.5,1,23,1
2024-09-05,09:48,146582,2,2,1.2,1.2,22,1
2024-09-05,09:48,146582,3,99,1,1.2,21,1
2024-09-05,09:48,146582,4,5,2.2,2.64,20,1
2024-09-05,09:48,146582,5,4,2,5.28,20,1
2024-09-05,09:48,146582,6,99,1,5.28,19,1
2024-09-05,09:49,146582,7,3,1.6,8.44,18,1
2024-09-05,09:49,146582,8,2,1.2,10.13,20,1
2024-09-05,09:49,146582,9,5,2.2,22.3,22,1
2024-09-05,09:49,146582,10,0,0,22.3,23,1
2024-09-05,09:49,146584,0,1,0.5,0.5,22,1
2024-09-05,09:49,146584,1,99,1,0.5,24,1
2024-09-05,09:49,146584,2,1,0.5,0.25,27,1
2024-09-05,09:50,146584,3,1,0.5,0.12,29,1
2024-09-05,09:50,146584,4,5,2.2,0.27,29,1
2024-09-05,09:50,146584,5,3,1.6,0.44,27,1
2024-09-05,09:50,146584,6,3,1.6,0.7,27,2
2024-09-05,09:50,146584,7,99,1,0.7,28,2
2024-09-05,09:50,146584,8,99,1,0.7,29,2
2024-09-05,09:51,146584,9,99,1,0.7,28,2
2024-09-05,09:51,146584,10,4,2,1.4,32,2
2024-09-05,09:51,146584,11,1,0.5,0.7,32,2
2024-09-05,09:51,146584,12,0,0,0.7,31,2
2024-09-05,09:51,146586,0,2,1.2,1.2,32,2
2024-09-05,09:51,146586,1,2,1.2,1.44,31,2
2024-09-05,09:51,146586,2,0,0,1.44,31,2
2024-09-05,09:52,146592,0,0,0,0,27,2
2024-09-05,09:52,146596,0,5,2.2,2.2,31,2
2024-09-05,09:52,146596,1,1,0.5,1.1,31,2
2024-09-05,09:52,146596,2,8,4,4.4,32,2
2024-09-05,09:52,146596,3,0,0,4.4,29,1
2024-09-05,09:52,146605,0,2,1.2,1.2,29,1
2024-09-05,09:53,146605,1,0,0,1.2,28,1
2024-09-05,09:53,146612,0,0,0,0,31,1
2024-09-05,09:53,146615,0,1,0.5,0.5,29,1
2024-09-05,09:53,146615,1,99,1,0.5,28,1
2024-09-05,09:53,146615,2,4,2,1,28,1
2024-09-05,09:53,146615,3,0,0,1,31,1
2024-09-05,09:53,146616,0,2,1.2,1.2,31,1
2024-09-05,09:54,146616,1,0,0,1.2,30,1
2024-09-05,09:54,146619,0,0,0,0,29,2
2024-09-05,09:54,146620,0,6,2.4,2.4,28,1
2024-09-05,09:54,146620,1,99,1,2.4,29,1
2024-09-05,09:54,146620,2,0,0,2.4,30,1
2024-09-05,09:54,146622,0,3,1.6,1.6,32,1
2024-09-05,09:55,146622,1,3,1.6,2.56,31,1
2024-09-05,09:55,146622,2,1,0.5,1.28,28,1
2024-09-05,09:55,146622,3,5,2.2,2.81,29,1
2024-09-05,09:55,146622,4,7,3,8.44,30,1
2024-09-05,09:55,146622,5,6,2.4,20.27,29,1
2024-09-05,09:55,146622,6,0,0,20.27,27,1
2024-09-05,09:56,146624,0,5,2.2,2.2,27,1
2024-09-05,09:56,146624,1,99,1,2.2,27,1
2024-09-05,09:56,146624,2,0,0,2.2,27,1
2024-09-05,09:56,146626,0,0,0,0,27,1
2024-09-05,09:56,146629,0,6,2.4,2.4,23,1
2024-09-05,09:56,146629,1,6,2.4,5.76,24,1
2024-09-05,09:56,146629,2,2,1.2,6.91,23,1
2024-09-05,09:57,146629,3,1,0.5,3.45,23,1
2024-09-05,09:57,146629,4,0,0,3.45,26,1
2024-09-05,09:57,146630,0,0,0,0,28,1
2024-09-05,09:57,146634,0,0,0,0,28,1
2024-09-05,09:57,146636,0,6,2.4,2.4,30,1
2024-09-05,09:57,146636,1,0,0,2.4,29,1
2024-09-05,09:58,146638,0,3,1.6,1.6,29,1
2024-09-05,09:58,146638,1,6,2.4,3.84,30,1
2024-09-05,09:58,146638,2,3,1.6,6.14,33,1
2024-09-05,09:58,146638,3,1,0.5,3.07,34,1
2024-09-05,09:58,146638,4,99,1,3.07,31,1
2024-09-05,09:58,146638,5,0,0,3.07,32,1
2024-09-05,09:58,146643,0,3,1.6,1.6,33,1
2024-09-05,09:59,146643,1,4,2,3.2,31,1
2024-09-05,09:59,146643,2,6,2.4,7.68,32,1
2024-09-05,09:59,146643,3,1,0.5,3.84,32,1
2024-09-05,09:59,146643,4,0,0,3.84,32,1
2024-09-05,09:59,146645,0,1,0.5,0.5,32,1
2024-09-05,09:59,146645,1,2,1.2,0.6,31,1
2024-09-05,10:00,146645,2,1,0.5,0.3,30,1
2024-09-05,10:00,146645,3,1,0.5,0.15,33,1
2024-09-05,10:00,146645,4,0,0,0.15,32,1
2024-09-05,10:00,146647,0,0,0,0,32,1
2024-09-05,10:00,146650,0,0,0,0,32,1
2024-09-05,10:00,146654,0,1,0.5,0.5,29,1
2024-09-05,10:01,146654,1,3,1.6,0.8,29,1
2024-09-05,10:01,146654,2,0,0,0.8,26,1
2024-09-05,10:01,146658,0,6,2.4,2.4,24,1
2024-09-05,10:01,146658,1,2,1.2,2.88,26,1
2024-09-05,10:01,146658,2,99,1,2.88,28,1
2024-09-05,10:01,146658,3,0,0,2.88,28,1
2024-09-05,10:01,146662,0,0,0,0,28,1
2024-09-05,10:02,146664,0,1,0.5,0.5,26,1
2024-09-05,10:02,146664,1,1,0.5,0.25,23,1
2024-09-05,10:02,146664,2,0,0,0.25,25,1
2024-09-05,10:02,146665,0,1,0.5,0.5,26,1
2024-09-05,10:02,146665,1,1,0.5,0.25,26,1
2024-09-05,10:02,146665,2,0,0,0.25,25,1
2024-09-05,10:03,146666,0,1,0.5,0.5,22,1
2024-09-05,10:03,146666,1,3,1.6,0.8,24,1
2024-09-05,10:03,146666,2,3,1.6,1.28,22,1
2024-09-05,10:03,146666,3,4,2,2.56,23,1
2024-09-05,10:03,146666,4,0,0,2.56,28,1
2024-09-05,10:03,146669,0,5,2.2,2.2,25,1
2024-09-05,10:03,146669,1,5,2.2,4.84,25,1
2024-09-05,10:04,146669,2,99,1,4.84,23,1
2024-09-05,10:04,146669,3,0,0,4.84,23,1
2024-09-05,10:04,146670,0,0,0,0,19,1
2024-09-05,10:04,146675,0,0,0,0,22,1
2024-09-05,10:04,146676,0,2,1.2,1.2,26,1
2024-09-05,10:04,146676,1,1,0.5,0.6,24,1
2024-09-05,10:05,146676,2,0,0,0.6,23,1
2024-09-05,10:05,146681,0,99,1,1,23,1
2024-09-05,10:05,146681,1,1,0.5,0.5,24,1
2024-09-05,10:05,146681,2,1,0.5,0.25,23,1
2024-09-05,10:05,146681,3,6,2.4,0.6,24,1
2024-09-05,10:05,146681,4,1,0.5,0.3,24,1
2024-09-05,10:05,146681,5,99,1,0.3,23,1
2024-09-05,10:06,146681,6,1,0.5,0.15,22,1
2024-09-05,10:06,146681,7,0,0,0.15,19,1
2024-09-05,10:06,146684,0,1,0.5,0.5,19,1
2024-09-05,10:06,146684,1,99,1,0.5,19,1
2024-09-05,10:06,146684,2,5,2.2,1.1,19,1
2024-09-05,10:06,146684,3,1,0.5,0.55,18,1
2024-09-05,10:07,146684,4,0,0,0.55,16,1
2024-09-05,10:07,146686,0,0,0,0,16,1
2024-09-05,10:07,146687,0,2,1.2,1.2,13,1
2024-09-05,10:07,146687,1,3,1.6,1.92,13,1
2024-09-05,10:07,146687,2,1,0.5,0.96,13,1
2024-09-05,10:07,146687,3,1,0.5,0.48,14,1
2024-09-05,10:07,146687,4,3,1.6,0.76,14,1
2024-09-05,10:08,146687,5,1,0.5,0.38,15,1
2024-09-05,10:08,146687,6,6,2.4,0.92,15,1
2024-09-05,10:08,146687,7,5,2.2,2.02,15,1
2024-09-05,10:08,146687,8,6,2.4,4.86,14,1
2024-09-05,10:08,146687,9,0,0,4.86,16,1
2024-09-05,10:08,146688,0,0,0,0,17,1
2024-09-05,10:09,146695,0,3,1.6,1.6,17,1
2024-09-05,10:09,146695,1,1,0.5,0.8,18,1
2024-09-05,10:09,146695,2,6,2.4,1.92,18,1
2024-09-05,10:09,146695,3,3,1.6,3.07,17,1
2024-09-05,10:09,146695,4,0,0,3.07,18,1
2024-09-05,10:09,146700,0,1,0.5,0.5,17,1
2024-09-05,10:09,146700,1,99,1,0.5,19,1
2024-09-05,10:10,146700,2,1,0.5,0.25,21,1
2024-09-05,10:10,146700,3,0,0,0.25,22,1
2024-09-05,10:10,146701,0,0,0,0,23,1
2024-09-05,10:10,146707,0,5,2.2,2.2,23,1
2024-09-05,10:10,146707,1,6,2.4,5.28,26,1
2024-09-05,10:10,146707,2,3,1.6,8.44,25,1
2024-09-05,10:11,146707,3,1,0.5,4.22,27,1
2024-09-05,10:11,146707,4,99,1,4.22,27,1
2024-09-05,10:11,146707,5,4,2,8.44,28,1
2024-09-05,10:11,146707,6,99,1,8.44,28,1
2024-09-05,10:11,146707,7,0,0,8.44,26,1
2024-09-05,10:11,146709,0,0,0,0,29,1
2024-09-05,10:11,146711,0,99,1,1,27,1
2024-09-05,10:12,146711,1,6,2.4,2.4,27,1
2024-09-05,10:12,146711,2,1,0.5,1.2,29,1
2024-09-05,10:12,146711,3,1,0.5,0.6,28,1
2024-09-05,10:12,146711,4,8,4,2.4,27,1
2024-09-05,10:12,146711,5,1,0.5,1.2,27,1
2024-09-05,10:12,146711,6,0,0,1.2,26,1
2024-09-05,10:13,146714,0,0,0,0,26,1
2024-09-05,10:13,146717,0,1,0.5,0.5,24,1
2024-09-05,10:13,146717,1,4,2,1,23,1
2024-09-05,10:13,146717,2,1,0.5,0.5,24,1
2024-09-05,10:13,146717,3,2,1.2,0.6,26,1
2024-09-05,10:13,146717,4,0,0,0.6,25,1
2024-09-05,10:13,146721,0,1,0.5,0.5,27,1
2024-09-05,10:14,146721,1,1,0.5,0.25,28,1
2024-09-05,10:14,146721,2,1,0.5,0.12,32,1
2024-09-05,10:14,146721,3,2,1.2,0.15,30,1
2024-09-05,10:14,146721,4,2,1.2,0.18,30,1
2024-09-05,10:14,146721,5,3,1.6,0.28,30,1
2024-09-05,10:14,146721,6,0,0,0.28,30,1
2024-09-05,10:15,146722,0,3,1.6,1.6,29,1
2024-09-05,10:15,146722,1,4,2,3.2,30,1
2024-09-05,10:15,146722,2,6,2.4,7.68,28,1
2024-09-05,10:15,146722,3,99,1,7.68,29,1
2024-09-05,10:15,146722,4,99,1,7.68,30,1
2024-09-05,10:15,146722,5,0,0,7.68,30,1
2024-09-05,10:15,146725,0,5,2.2,2.2,31,1
2024-09-05,10:16,146725,1,0,0,2.2,33,1
2024-09-05,10:16,146726,0,0,0,0,31,1
2024-09-05,10:16,146732,0,0,0,0,32,1
2024-09-05,10:16,146737,0,3,1.6,1.6,28,1
2024-09-05,10:16,146737,1,1,0.5,0.8,28,1
2024-09-05,10:17,146737,2,3,1.6,1.28,28,1
2024-09-05,10:17,146737,3,0,0,1.28,27,1
2024-09-05,10:17,146741,0,2,1.2,1.2,29,1
2024-09-05,10:17,146741,1,5,2.2,2.64,28,1
2024-09-05,10:17,146741,2,0,0,2.64,28,1
2024-09-05,10:17,146743,0,4,2,2,30,1
2024-09-05,10:17,146743,1,1,0.5,1,29,1
2024-09-05,10:18,146743,2,0,0,1,28,1
2024-09-05,10:18,146745,0,1,0.5,0.5,28,1
2024-09-05,10:18,146745,1,1,0.5,0.25,30,1
2024-09-05,10:18,146745,2,6,2.4,0.6,31,1
2024-09-05,10:18,146745,3,99,1,0.6,33,1
2024-09-05,10:18,146745,4,0,0,0.6,33,1
2024-09-05,10:18,146747,0,2,1.2,1.2,36,1
2024-09-05,10:20,146747,1,99,1,1.2,35,1
2024-09-05,10:20,146747,2,1,0.5,0.6,34,1
2024-09-05,10:22,146753,3,1,0.5,0.8,19,1
